individualCount,sex,lifeStage,ExtensionSimpleMultimedia:identifier,ExtensionSimpleMultimedia:rightsHolder,ExtensionSimpleMultimedia:license,type,language,license,rightsHolder,accessRights,datasetID,institutionCode,collectionCode,basisOfRecord,recordedBy,otherCatalogNumbers,occurrenceRemarks,previousIdentifications,organismRemarks,verbatimLabel,preparations,eventDate,georeferenceRemarks,decimalLongitude,decimalLatitude,kingdom
1,male,adult,"<a href=""https://resolver.libis.be/FL17312969/stream"" target=""_url_details"">https://resolver.libis.be/FL17312969/stream</a>; <a href=""https://resolver.libis.be/FL17312970/stream"" target=""_url_details"">https://resolver.libis.be/FL17312970/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,764,Frans Pas Collection,,pas collection stuffed birds,764<br/>Smient<br/>anas penelope<br/>ad ♂<br/>winter<br/>oude vogel<br/>grijs en zwart met weinig bruine tint<br/>voorhoofd donker met weinig donkere spots,mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17312981/stream"" target=""_url_details"">https://resolver.libis.be/FL17312981/stream</a>; <a href=""https://resolver.libis.be/FL17312982/stream"" target=""_url_details"">https://resolver.libis.be/FL17312982/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,512,Frans Pas Collection,,pas collection stuffed birds,512<br/>Kanoetstrandloper<br/>calidris canutus<br/>ad<br/>winter<br/>Kanoetstrandloper<br/>adult<br/>winter,mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17312993/stream"" target=""_url_details"">https://resolver.libis.be/FL17312993/stream</a>; <a href=""https://resolver.libis.be/FL17312994/stream"" target=""_url_details"">https://resolver.libis.be/FL17312994/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,620,Frans Pas Collection,Sterna macrura,pas collection stuffed birds,620<br/>Noordse Stern<br/>sterna macrura<br/>ad<br/>prachtkleed<br/>Küstenseeschwalbe<br/>Sterna macrura,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313005/stream"" target=""_url_details"">https://resolver.libis.be/FL17313005/stream</a>; <a href=""https://resolver.libis.be/FL17313006/stream"" target=""_url_details"">https://resolver.libis.be/FL17313006/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1220,Frans Pas Collection,,pas collection stuffed birds,1220<br/>Rosse Grutto<br/>limosa lapponica<br/>ad ♂<br/>zomerkleed,mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17313017/stream"" target=""_url_details"">https://resolver.libis.be/FL17313017/stream</a>; <a href=""https://resolver.libis.be/FL17313018/stream"" target=""_url_details"">https://resolver.libis.be/FL17313018/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,583,Frans Pas Collection,,pas collection stuffed birds,583<br/>Kanoetstrandloper<br/>calidris canutus<br/>ad<br/>prachtkleed,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313029/stream"" target=""_url_details"">https://resolver.libis.be/FL17313029/stream</a>; <a href=""https://resolver.libis.be/FL17313030/stream"" target=""_url_details"">https://resolver.libis.be/FL17313030/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,478,Frans Pas Collection,,pas collection stuffed birds,478<br/>Tureluur<br/>tringa totanus<br/>ad ♂<br/>april<br/>Rijkevorsel,mounted: mounted skin,,coordinates are centroid of municipality,4.75851,51.35037,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17313041/stream"" target=""_url_details"">https://resolver.libis.be/FL17313041/stream</a>; <a href=""https://resolver.libis.be/FL17313042/stream"" target=""_url_details"">https://resolver.libis.be/FL17313042/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,839,Frans Pas Collection,,pas collection stuffed birds,839<br/>Scholekster<br/>haematopus ostralegus<br/>ad<br/>prachtkleed<br/>Beerse<br/>PoP,mounted: mounted skin,,coordinates are centroid of municipality,4.85645,51.31914,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17313053/stream"" target=""_url_details"">https://resolver.libis.be/FL17313053/stream</a>; <a href=""https://resolver.libis.be/FL17313054/stream"" target=""_url_details"">https://resolver.libis.be/FL17313054/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,748,Frans Pas Collection,,pas collection stuffed birds,748<br/>Steltkluut<br/>aremoria interpres<br/>ad ♂ ?!,mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17313065/stream"" target=""_url_details"">https://resolver.libis.be/FL17313065/stream</a>; <a href=""https://resolver.libis.be/FL17313066/stream"" target=""_url_details"">https://resolver.libis.be/FL17313066/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,849,Frans Pas Collection,,pas collection stuffed birds,849<br/>Kuifaalscholver<br/>phalacrocorax aristotelis<br/>ad<br/> ̶w̶i̶n̶t̶e̶r̶ zomerkleed<br/>1513 - 39JS,mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17313077/stream"" target=""_url_details"">https://resolver.libis.be/FL17313077/stream</a>; <a href=""https://resolver.libis.be/FL17313078/stream"" target=""_url_details"">https://resolver.libis.be/FL17313078/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,851,Frans Pas Collection,,pas collection stuffed birds,851<br/>Kluut<br/>recurvirostra avosetta<br/>ad ♀ ?!,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,,"<a href=""https://resolver.libis.be/FL17902497/stream"" target=""_url_details"">https://resolver.libis.be/FL17902497/stream</a>; <a href=""https://resolver.libis.be/FL17902498/stream"" target=""_url_details"">https://resolver.libis.be/FL17902498/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,320,Frans Pas Collection,,pas collection stuffed birds,320<br/>Bosrietzanger<br/>acrocephalus palustris<br/>♂<br/>mei<br/>Rijkevorsel<br/>bosrietzanger<br/>♂ op stengel,mounted: mounted skin,,coordinates are centroid of municipality,4.75851,51.35037,Animalia
1,female,,"<a href=""https://resolver.libis.be/FL17902497/stream"" target=""_url_details"">https://resolver.libis.be/FL17902497/stream</a>; <a href=""https://resolver.libis.be/FL17902498/stream"" target=""_url_details"">https://resolver.libis.be/FL17902498/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,321,Frans Pas Collection,,pas collection stuffed birds,321<br/>Bosrietzanger<br/>acrocephalus palustris<br/>♀<br/>mei<br/>Rijkevorsel<br/>bosrietzanger<br/>♀ op eigen nest,mounted: mounted skin,,coordinates are centroid of municipality,4.75851,51.35037,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17313101/stream"" target=""_url_details"">https://resolver.libis.be/FL17313101/stream</a>; <a href=""https://resolver.libis.be/FL17313102/stream"" target=""_url_details"">https://resolver.libis.be/FL17313102/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,128,Frans Pas Collection,,pas collection stuffed birds,128<br/>Wulp<br/>numenius arquata<br/>ad ♀<br/>rechte houding<br/>april<br/>Oud-Turnhout<br/>Wulp<br/>wijfje<br/>M Pas,mounted: mounted skin,,coordinates are centroid of municipality,4.98171,51.31783,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313113/stream"" target=""_url_details"">https://resolver.libis.be/FL17313113/stream</a>; <a href=""https://resolver.libis.be/FL17313114/stream"" target=""_url_details"">https://resolver.libis.be/FL17313114/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,577,Frans Pas Collection,,pas collection stuffed birds,577<br/>Bergeend<br/>tadorna tadorna<br/>ad ♂<br/>februari,mounted: mounted skin,,unable to georeference,,,Animalia
1,,juvenile,"<a href=""https://resolver.libis.be/FL17313125/stream"" target=""_url_details"">https://resolver.libis.be/FL17313125/stream</a>; <a href=""https://resolver.libis.be/FL17313126/stream"" target=""_url_details"">https://resolver.libis.be/FL17313126/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1265,Frans Pas Collection,,pas collection stuffed birds,1265<br/>Lepelaar<br/>platalea leucorodia<br/>juv<br/>Minderhout,mounted: mounted skin,,coordinates are centroid of municipality,4.7636,51.41749,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17313137/stream"" target=""_url_details"">https://resolver.libis.be/FL17313137/stream</a>; <a href=""https://resolver.libis.be/FL17313138/stream"" target=""_url_details"">https://resolver.libis.be/FL17313138/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,708,Frans Pas Collection,,pas collection stuffed birds,"708<br/>Kleine Zilverreiger<br/>egretta garzetta<br/>ad<br/>zomerkleed<br/>Seidenreiher<br/>Egretta garzetta<br/>A. SCHLÜTER KG., Naturw. Lehrmittelanstalt, Winnenden b. Stgt.",mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313149/stream"" target=""_url_details"">https://resolver.libis.be/FL17313149/stream</a>; <a href=""https://resolver.libis.be/FL17313150/stream"" target=""_url_details"">https://resolver.libis.be/FL17313150/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,226,Frans Pas Collection,,pas collection stuffed birds,226<br/>Grauwe Klauwier<br/>lanius collurio<br/>ad ♂<br/>Rijkevorsel<br/>Grauwe Klauwrier<br/>mannetje,mounted: mounted skin,,coordinates are centroid of municipality,4.75851,51.35037,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17313161/stream"" target=""_url_details"">https://resolver.libis.be/FL17313161/stream</a>; <a href=""https://resolver.libis.be/FL17313162/stream"" target=""_url_details"">https://resolver.libis.be/FL17313162/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,593,Frans Pas Collection,,pas collection stuffed birds,593<br/>Boerenzwaluw<br/>hirundo rustica<br/>ad ♀<br/>mei<br/>♀,mounted: mounted skin,,unable to georeference,,,Animalia
1,,undetermined,"<a href=""https://resolver.libis.be/FL17313173/stream"" target=""_url_details"">https://resolver.libis.be/FL17313173/stream</a>; <a href=""https://resolver.libis.be/FL17313174/stream"" target=""_url_details"">https://resolver.libis.be/FL17313174/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,372,Frans Pas Collection,,pas collection stuffed birds,372<br/>Klapekster<br/>lanius excubitor<br/>Klapekster,mounted: mounted skin,,unable to georeference,,,Animalia
1,,undetermined,"<a href=""https://resolver.libis.be/FL17313185/stream"" target=""_url_details"">https://resolver.libis.be/FL17313185/stream</a>; <a href=""https://resolver.libis.be/FL17313186/stream"" target=""_url_details"">https://resolver.libis.be/FL17313186/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,192,Frans Pas Collection,,pas collection stuffed birds,192<br/>Bijeneter<br/>merops apiaster<br/>Duitsland.<br/>Bijeneter<br/>♀ ??!<br/>Duitsland,mounted: mounted skin,,coordinates are centroid of the country,6.70723,51.44282,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17313197/stream"" target=""_url_details"">https://resolver.libis.be/FL17313197/stream</a>; <a href=""https://resolver.libis.be/FL17313198/stream"" target=""_url_details"">https://resolver.libis.be/FL17313198/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1256,Frans Pas Collection,,pas collection stuffed birds,1256<br/>Scharrelaar<br/>coracias garrulus<br/>ad,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313209/stream"" target=""_url_details"">https://resolver.libis.be/FL17313209/stream</a>; <a href=""https://resolver.libis.be/FL17313210/stream"" target=""_url_details"">https://resolver.libis.be/FL17313210/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,28,Frans Pas Collection,,pas collection stuffed birds,28<br/>Smelleken<br/>falco columbarius<br/>ad ♂<br/>Oud-Turnhout<br/>(F. Pas)<br/>Smelleken<br/>M Pas<br/>Smelleken<br/>oud mannetje<br/>Liereman,mounted: mounted skin,,coordinates are centroid of municipality,4.98171,51.31783,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313221/stream"" target=""_url_details"">https://resolver.libis.be/FL17313221/stream</a>; <a href=""https://resolver.libis.be/FL17313222/stream"" target=""_url_details"">https://resolver.libis.be/FL17313222/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,26,Frans Pas Collection,,pas collection stuffed birds,26<br/>Torenvalk<br/>falco tinnunculus<br/>ad ♂<br/>torenvalk<br/>M Pas<br/>Torenvalk<br/>mannetje,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17313233/stream"" target=""_url_details"">https://resolver.libis.be/FL17313233/stream</a>; <a href=""https://resolver.libis.be/FL17313234/stream"" target=""_url_details"">https://resolver.libis.be/FL17313234/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,29,Frans Pas Collection,,pas collection stuffed birds,29<br/>Smelleken<br/>falco columbarius<br/>ad ♀<br/>+ noordvink<br/>Smelleken<br/>wijfje<br/>volwassen,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313245/stream"" target=""_url_details"">https://resolver.libis.be/FL17313245/stream</a>; <a href=""https://resolver.libis.be/FL17313246/stream"" target=""_url_details"">https://resolver.libis.be/FL17313246/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,912,Frans Pas Collection,,pas collection stuffed birds,912<br/>Gele Kwikstaart westeuropese vorm<br/>montacilla flava flava<br/>ad ♂<br/>lente<br/>13 gr,mounted: mounted skin,1956-04-24,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313257/stream"" target=""_url_details"">https://resolver.libis.be/FL17313257/stream</a>; <a href=""https://resolver.libis.be/FL17313258/stream"" target=""_url_details"">https://resolver.libis.be/FL17313258/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,751,Frans Pas Collection,,pas collection stuffed birds,751<br/>Ortolaan<br/>emberiza hortulana<br/>ad ♂<br/>Ortolan<br/>♂<br/>Emberiza hortulana,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17313269/stream"" target=""_url_details"">https://resolver.libis.be/FL17313269/stream</a>; <a href=""https://resolver.libis.be/FL17313270/stream"" target=""_url_details"">https://resolver.libis.be/FL17313270/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,752,Frans Pas Collection,,pas collection stuffed birds,752<br/>Ortolaan<br/>emberiza hortulana<br/>ad ♀<br/>Ortolan<br/>Emberiza hortulana,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17313281/stream"" target=""_url_details"">https://resolver.libis.be/FL17313281/stream</a>; <a href=""https://resolver.libis.be/FL17313282/stream"" target=""_url_details"">https://resolver.libis.be/FL17313282/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,264,Frans Pas Collection,,pas collection stuffed birds,264<br/>Paapje<br/>saxicola rubetra<br/>ad ♀<br/>Wilrijk<br/>bruinkeeltapuit<br/>bruinkeeltapuit<br/>♀<br/>624,mounted: mounted skin,,coordinates are centroid of municipality,4.39426,51.17009,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313293/stream"" target=""_url_details"">https://resolver.libis.be/FL17313293/stream</a>; <a href=""https://resolver.libis.be/FL17313294/stream"" target=""_url_details"">https://resolver.libis.be/FL17313294/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1168,Frans Pas Collection,,pas collection stuffed birds,1168<br/>Veldleeuwerik<br/>alauda arvensis<br/>ad ♂<br/>oktober<br/>Kasterlee<br/>M17N,mounted: mounted skin,,coordinates are centroid of municipality,4.91989,51.22405,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17313305/stream"" target=""_url_details"">https://resolver.libis.be/FL17313305/stream</a>; <a href=""https://resolver.libis.be/FL17313306/stream"" target=""_url_details"">https://resolver.libis.be/FL17313306/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,243,Frans Pas Collection,,pas collection stuffed birds,243<br/>Grauwe gors<br/>emberiza calandra<br/>ad<br/>herfst<br/>Grauwe gors,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17313317/stream"" target=""_url_details"">https://resolver.libis.be/FL17313317/stream</a>; <a href=""https://resolver.libis.be/FL17313318/stream"" target=""_url_details"">https://resolver.libis.be/FL17313318/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1071,Frans Pas Collection,,pas collection stuffed birds,1071<br/>Kwartel<br/>coturnix coturnix<br/>ad ♀<br/>voorjaar,mounted: mounted skin,,unable to georeference,,,Animalia
1,,juvenile,"<a href=""https://resolver.libis.be/FL17313329/stream"" target=""_url_details"">https://resolver.libis.be/FL17313329/stream</a>; <a href=""https://resolver.libis.be/FL17313330/stream"" target=""_url_details"">https://resolver.libis.be/FL17313330/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1213,Frans Pas Collection,,pas collection stuffed birds,1213<br/>Kwartelkoning<br/>crex crex<br/>juv<br/>herfst,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17313341/stream"" target=""_url_details"">https://resolver.libis.be/FL17313341/stream</a>; <a href=""https://resolver.libis.be/FL17313342/stream"" target=""_url_details"">https://resolver.libis.be/FL17313342/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,352,Frans Pas Collection,,pas collection stuffed birds,"352<br/>Kemphen<br/>philomachus pugnax<br/>ad ♀<br/>winterkleed<br/>Kemphen<br/>ad ♀<br/>winterkleed<br/>Em. WANGEN, PREPAREREN VAN ALLE VOGELS EN DIEREN, VETTEN VAN ALLE DIERENVELLEN, TEL. 53.62.54, TURNHOUTSEBAAN 344, WIJNEGEM",mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17313353/stream"" target=""_url_details"">https://resolver.libis.be/FL17313353/stream</a>; <a href=""https://resolver.libis.be/FL17313354/stream"" target=""_url_details"">https://resolver.libis.be/FL17313354/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,960,Frans Pas Collection,,pas collection stuffed birds,960<br/>Kramsvogel<br/>turdus pilaris<br/>ad.,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313365/stream"" target=""_url_details"">https://resolver.libis.be/FL17313365/stream</a>; <a href=""https://resolver.libis.be/FL17313366/stream"" target=""_url_details"">https://resolver.libis.be/FL17313366/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,837,Frans Pas Collection,,pas collection stuffed birds,837<br/>Kemphaan<br/>philomachus pugnax<br/>ad ♂<br/>prachtkleed,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17313377/stream"" target=""_url_details"">https://resolver.libis.be/FL17313377/stream</a>; <a href=""https://resolver.libis.be/FL17313378/stream"" target=""_url_details"">https://resolver.libis.be/FL17313378/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,835,Frans Pas Collection,,pas collection stuffed birds,835<br/>Kemphaan<br/>philomachus pugnax<br/>ad ♂<br/>prachtkleed,mounted: mounted skin,,unable to georeference,,,Animalia
